date,LAI_1,LAI_2,LAI_3
2000-01-01,0.0,0.0,3.85
2000-01-01,0.0,0.0,3.85
2000-01-02,0.0,0.0,3.88
2000-01-03,0.0,0.0,3.9
2000-01-04,0.0,0.0,3.93
2000-01-05,0.0,0.0,3.96
2000-01-06,0.0,0.0,3.98
2000-01-07,0.0,0.0,4.01
2000-01-08,0.0,0.0,4.04
2000-01-09,0.0,0.0,4.06
2000-01-10,0.0,0.0,4.07
2000-01-11,0.0,0.0,4.07
2000-01-12,0.0,0.0,4.07
2000-01-13,0.0,0.0,4.07
2000-01-14,0.0,0.0,4.07
2000-01-15,0.0,0.0,4.07
2000-01-16,0.0,0.0,4.07
2000-01-17,0.0,0.0,4.07
2000-01-18,0.0,0.0,4.07
2000-01-19,0.0,0.0,4.06
2000-01-20,0.0,0.0,4.05
2000-01-21,0.0,0.0,4.04
2000-01-22,0.0,0.0,4.04
2000-01-23,0.0,0.0,4.03
2000-01-24,0.0,0.0,4.02
2000-01-25,0.0,0.0,4.01
2000-01-26,0.0,0.0,4.01
2000-01-27,0.0,0.0,4.01
2000-01-28,0.0,0.0,4.01
2000-01-29,0.0,0.0,4.0
2000-01-30,0.0,0.0,4.0
2000-01-31,0.0,0.0,4.0
2000-02-01,0.0,0.0,4.0
2000-02-02,0.0,0.0,4.0
2000-02-03,0.0,0.0,3.99
2000-02-04,0.0,0.0,3.98
2000-02-05,0.0,0.0,3.96
2000-02-06,0.0,0.0,3.95
2000-02-07,0.0,0.0,3.94
2000-02-08,0.0,0.0,3.93
2000-02-09,0.0,0.0,3.92
2000-02-10,0.0,0.0,3.91
2000-02-11,0.0,0.0,3.91
2000-02-12,0.0,0.0,3.91
2000-02-13,0.0,0.0,3.91
2000-02-14,0.0,0.0,3.9
2000-02-15,0.0,0.0,3.9
2000-02-16,0.0,0.0,3.9
2000-02-17,0.0,0.0,3.9
2000-02-18,0.0,0.0,3.89
2000-02-19,0.0,0.0,3.89
2000-02-20,0.0,0.0,3.89
2000-02-21,0.0,0.0,3.89
2000-02-22,0.0,0.0,3.89
2000-02-23,0.0,0.0,3.9
2000-02-24,0.0,0.0,3.9
2000-02-25,0.0,0.0,3.9
2000-02-26,0.0,0.0,3.9
2000-02-27,0.0,0.0,3.89
2000-02-28,0.0,0.0,3.89
2000-02-29,0.0,0.0,3.89
2000-03-01,0.0,0.0,3.89
2000-03-02,0.0,0.0,3.89
2000-03-03,0.0,0.0,3.89
2000-03-04,0.0,0.0,3.88
2000-03-05,0.0,0.0,3.88
2000-03-06,0.0,0.0,3.88
2000-03-07,0.0,0.0,3.88
2000-03-08,0.0,0.0,3.88
2000-03-09,0.0,0.0,3.88
2000-03-10,0.0,0.0,3.88
2000-03-11,0.0,0.0,3.88
2000-03-12,0.0,0.0,3.88
2000-03-13,0.0,0.0,3.88
2000-03-14,0.0,0.0,3.89
2000-03-15,0.0,0.0,3.9
2000-03-16,0.0,0.0,3.91
2000-03-17,0.0,0.0,3.92
2000-03-18,0.0,0.0,3.93
2000-03-19,0.0,0.0,3.94
2000-03-20,0.0,0.0,3.95
2000-03-21,0.0,0.0,3.96
2000-03-22,0.0,0.0,3.96
2000-03-23,0.0,0.0,3.97
2000-03-24,0.0,0.0,3.97
2000-03-25,0.0,0.0,3.97
2000-03-26,0.0,0.0,3.97
2000-03-27,0.0,0.0,3.98
2000-03-28,0.0,0.0,3.98
2000-03-29,0.0,0.0,3.98
2000-03-30,0.0,0.0,3.98
2000-03-31,0.0,0.0,3.99
2000-04-01,1.11,1.16,3.99
2000-04-02,1.12,1.16,4.0
2000-04-03,1.13,1.15,4.0
2000-04-04,1.14,1.15,4.01
2000-04-05,1.15,1.14,4.01
2000-04-06,1.16,1.13,4.02
2000-04-07,1.26,1.18,4.01
2000-04-08,1.36,1.22,4.01
2000-04-09,1.46,1.26,4.01
2000-04-10,1.57,1.3,4.01
2000-04-11,1.67,1.34,4.01
2000-04-12,1.77,1.38,4.01
2000-04-13,1.87,1.42,4.01
2000-04-14,1.97,1.47,4.0
2000-04-15,1.96,1.46,4.02
2000-04-16,1.96,1.46,4.03
2000-04-17,1.95,1.46,4.05
2000-04-18,1.94,1.46,4.06
2000-04-19,1.94,1.46,4.07
2000-04-20,1.93,1.45,4.09
2000-04-21,1.92,1.45,4.1
2000-04-22,1.91,1.45,4.12
2000-04-23,1.96,1.51,4.13
2000-04-24,2.0,1.58,4.14
2000-04-25,2.04,1.64,4.15
2000-04-26,2.08,1.71,4.16
2000-04-27,2.13,1.77,4.17
2000-04-28,2.17,1.84,4.18
2000-04-29,2.21,1.9,4.19
2000-04-30,2.25,1.97,4.2
2000-05-01,2.28,2.12,4.21
2000-05-02,2.3,2.27,4.23
2000-05-03,2.33,2.42,4.25
2000-05-04,2.35,2.58,4.27
2000-05-05,2.38,2.73,4.29
2000-05-06,2.4,2.88,4.3
2000-05-07,2.43,3.03,4.32
2000-05-08,2.45,3.18,4.34
2000-05-09,2.51,3.19,4.34
2000-05-10,2.57,3.19,4.33
2000-05-11,2.62,3.19,4.32
2000-05-12,2.68,3.19,4.32
2000-05-13,2.74,3.19,4.31
2000-05-14,2.79,3.2,4.31
2000-05-15,2.85,3.2,4.3
2000-05-16,2.91,3.2,4.3
2000-05-17,2.87,3.4,4.32
2000-05-18,2.83,3.6,4.34
2000-05-19,2.79,3.79,4.37
2000-05-20,2.75,3.99,4.39
2000-05-21,2.71,4.19,4.41
2000-05-22,2.67,4.39,4.44
2000-05-23,2.63,4.59,4.46
2000-05-24,2.59,4.78,4.48
2000-05-25,2.62,4.78,4.51
2000-05-26,2.65,4.77,4.53
2000-05-27,2.68,4.76,4.55
2000-05-28,2.71,4.75,4.58
2000-05-29,2.74,4.74,4.6
2000-05-30,2.77,4.73,4.62
2000-05-31,2.8,4.72,4.64
2000-06-01,2.84,4.72,4.67
2000-06-02,2.82,4.65,4.64
2000-06-03,2.8,4.58,4.62
2000-06-04,2.78,4.51,4.59
2000-06-05,2.75,4.44,4.57
2000-06-06,2.73,4.37,4.55
2000-06-07,2.71,4.3,4.52
2000-06-08,2.69,4.24,4.5
2000-06-09,2.67,4.17,4.47
2000-06-10,2.63,4.24,4.49
2000-06-11,2.59,4.3,4.51
2000-06-12,2.55,4.37,4.53
2000-06-13,2.51,4.44,4.55
2000-06-14,2.47,4.51,4.57
2000-06-15,2.43,4.58,4.59
2000-06-16,2.39,4.65,4.6
2000-06-17,2.35,4.72,4.62
2000-06-18,2.37,4.59,4.58
2000-06-19,2.39,4.47,4.54
2000-06-20,2.41,4.35,4.49
2000-06-21,2.43,4.22,4.45
2000-06-22,2.45,4.1,4.41
2000-06-23,2.47,3.98,4.37
2000-06-24,2.49,3.86,4.32
2000-06-25,2.51,3.73,4.28
2000-06-26,2.44,3.6,4.29
2000-06-27,2.37,3.48,4.29
2000-06-28,2.3,3.35,4.3
2000-06-29,2.23,3.22,4.31
2000-06-30,2.16,3.09,4.31
2000-07-01,2.09,2.96,4.32
2000-07-02,2.02,2.83,4.33
2000-07-03,1.95,2.7,4.34
2000-07-04,1.95,2.78,4.35
2000-07-05,1.95,2.85,4.36
2000-07-06,1.96,2.93,4.37
2000-07-07,1.96,3.01,4.38
2000-07-08,1.96,3.09,4.39
2000-07-09,1.97,3.16,4.4
2000-07-10,1.97,3.24,4.41
2000-07-11,1.97,3.32,4.42
2000-07-12,2.05,3.51,4.43
2000-07-13,2.13,3.7,4.44
2000-07-14,2.21,3.89,4.46
2000-07-15,2.29,4.08,4.47
2000-07-16,2.37,4.26,4.49
2000-07-17,2.45,4.45,4.5
2000-07-18,2.53,4.64,4.51
2000-07-19,2.61,4.83,4.53
2000-07-20,2.55,4.63,4.52
2000-07-21,2.49,4.42,4.52
2000-07-22,2.43,4.21,4.51
2000-07-23,2.37,4.01,4.51
2000-07-24,2.31,3.8,4.5
2000-07-25,2.26,3.6,4.49
2000-07-26,2.2,3.39,4.49
2000-07-27,2.14,3.18,4.48
2000-07-28,2.12,3.2,4.46
2000-07-29,2.09,3.22,4.43
2000-07-30,2.07,3.25,4.41
2000-07-31,2.05,3.27,4.38
2000-08-01,2.03,3.29,4.36
2000-08-02,2.0,3.31,4.33
2000-08-03,1.98,3.33,4.31
2000-08-04,1.96,3.35,4.28
2000-08-05,1.98,3.4,4.32
2000-08-06,2.0,3.46,4.36
2000-08-07,2.01,3.51,4.39
2000-08-08,2.03,3.57,4.43
2000-08-09,2.05,3.62,4.47
2000-08-10,2.07,3.68,4.51
2000-08-11,2.09,3.73,4.54
2000-08-12,2.11,3.78,4.58
2000-08-13,2.14,3.74,4.59
2000-08-14,2.18,3.69,4.59
2000-08-15,2.22,3.65,4.6
2000-08-16,2.26,3.6,4.6
2000-08-17,2.3,3.55,4.61
2000-08-18,2.34,3.51,4.61
2000-08-19,2.38,3.46,4.62
2000-08-20,2.42,3.42,4.63
2000-08-21,2.37,3.44,4.6
2000-08-22,2.31,3.46,4.58
2000-08-23,2.25,3.48,4.56
2000-08-24,2.2,3.5,4.54
2000-08-25,2.14,3.52,4.51
2000-08-26,2.09,3.54,4.49
2000-08-27,2.03,3.56,4.47
2000-08-28,1.97,3.58,4.45
2000-08-29,1.95,3.66,4.46
2000-08-30,1.93,3.75,4.47
2000-08-31,1.9,3.83,4.48
2000-09-01,1.88,3.91,4.5
2000-09-02,1.86,3.99,4.51
2000-09-03,1.83,4.07,4.52
2000-09-04,1.81,4.15,4.54
2000-09-05,1.78,4.23,4.55
2000-09-06,1.79,4.09,4.54
2000-09-07,1.8,3.94,4.54
2000-09-08,1.81,3.8,4.53
2000-09-09,1.82,3.65,4.53
2000-09-10,1.83,3.5,4.52
2000-09-11,1.84,3.36,4.52
2000-09-12,1.86,3.21,4.51
2000-09-13,1.87,3.07,4.5
2000-09-14,1.82,3.08,4.48
2000-09-15,1.78,3.09,4.46
2000-09-16,1.74,3.1,4.44
2000-09-17,1.7,3.12,4.41
2000-09-18,1.65,3.13,4.39
2000-09-19,1.61,3.14,4.37
2000-09-20,1.57,3.15,4.34
2000-09-21,1.53,3.17,4.32
2000-09-22,1.5,3.05,4.3
2000-09-23,1.47,2.94,4.29
2000-09-24,1.44,2.82,4.27
2000-09-25,1.41,2.71,4.26
2000-09-26,1.38,2.59,4.24
2000-09-27,1.35,2.48,4.22
2000-09-28,1.32,2.36,4.21
2000-09-29,1.29,2.25,4.19
2000-09-30,1.18,2.05,4.13
2000-10-01,1.08,1.86,4.07
2000-10-02,0.98,1.66,4.01
2000-10-03,0.88,1.47,3.95
2000-10-04,0.77,1.27,3.89
2000-10-05,0.67,1.08,3.82
2000-10-06,0.57,0.88,3.76
2000-10-07,0.46,0.68,3.7
2000-10-08,0.43,0.79,3.7
2000-10-09,0.4,0.89,3.7
2000-10-10,0.37,1.0,3.7
2000-10-11,0.33,1.1,3.7
2000-10-12,0.3,1.2,3.7
2000-10-13,0.27,1.31,3.7
2000-10-14,0.23,1.41,3.7
2000-10-15,0.2,1.52,3.7
2000-10-16,0.27,1.45,3.72
2000-10-17,0.33,1.38,3.73
2000-10-18,0.4,1.31,3.75
2000-10-19,0.47,1.24,3.77
2000-10-20,0.53,1.17,3.78
2000-10-21,0.6,1.1,3.8
2000-10-22,0.66,1.04,3.82
2000-10-23,0.73,0.97,3.83
2000-10-24,0.73,0.97,3.83
2000-10-25,0.72,0.97,3.82
2000-10-26,0.72,0.97,3.81
2000-10-27,0.72,0.98,3.8
2000-10-28,0.71,0.98,3.79
2000-10-29,0.71,0.98,3.79
2000-10-30,0.71,0.98,3.78
2000-10-31,0.7,0.98,3.77
2000-11-01,0.74,1.0,3.78
2000-11-02,0.78,1.02,3.79
2000-11-03,0.81,1.04,3.81
2000-11-04,0.85,1.06,3.82
2000-11-05,0.89,1.08,3.83
2000-11-06,0.92,1.1,3.84
2000-11-07,0.96,1.12,3.85
2000-11-08,1.0,1.14,3.86
2000-11-09,1.01,1.16,3.89
2000-11-10,1.02,1.18,3.91
2000-11-11,1.04,1.2,3.93
2000-11-12,1.05,1.22,3.96
2000-11-13,1.06,1.24,3.98
2000-11-14,1.08,1.26,4.0
2000-11-15,1.09,1.28,4.03
2000-11-16,1.11,1.3,4.05
2000-11-17,1.11,1.34,4.06
2000-11-18,1.12,1.38,4.06
2000-11-19,1.12,1.41,4.07
2000-11-20,1.13,1.45,4.07
2000-11-21,1.14,1.49,4.08
2000-11-22,1.14,1.52,4.08
2000-11-23,1.15,1.56,4.09
2000-11-24,1.16,1.6,4.09
2000-11-25,1.15,1.58,4.09
2000-11-26,1.14,1.55,4.08
2000-11-27,1.13,1.53,4.07
2000-11-28,1.13,1.51,4.06
2000-11-29,1.12,1.49,4.06
2000-11-30,1.11,1.47,4.05
2000-12-01,0.0,0.0,4.04
2000-12-02,0.0,0.0,4.04
2000-12-03,0.0,0.0,4.03
2000-12-04,0.0,0.0,4.02
2000-12-05,0.0,0.0,4.01
2000-12-06,0.0,0.0,4.0
2000-12-07,0.0,0.0,3.99
2000-12-08,0.0,0.0,3.99
2000-12-09,0.0,0.0,3.98
2000-12-10,0.0,0.0,3.97
2000-12-11,0.0,0.0,3.97
2000-12-12,0.0,0.0,3.97
2000-12-13,0.0,0.0,3.97
2000-12-14,0.0,0.0,3.97
2000-12-15,0.0,0.0,3.97
2000-12-16,0.0,0.0,3.97
2000-12-17,0.0,0.0,3.98
2000-12-18,0.0,0.0,3.98
2000-12-19,0.0,0.0,3.97
2000-12-20,0.0,0.0,3.96
2000-12-21,0.0,0.0,3.96
2000-12-22,0.0,0.0,3.95
2000-12-23,0.0,0.0,3.94
2000-12-24,0.0,0.0,3.94
2000-12-25,0.0,0.0,3.93
2000-12-26,0.0,0.0,3.93
2000-12-27,0.0,0.0,3.93
2000-12-28,0.0,0.0,3.93
2000-12-29,0.0,0.0,3.94
2000-12-30,0.0,0.0,3.94
2000-12-31,0.0,0.0,3.95
2001-01-01,0.0,0.0,3.95
2001-01-02,0.0,0.0,3.94
2001-01-03,0.0,0.0,3.94
2001-01-04,0.0,0.0,3.93
2001-01-05,0.0,0.0,3.92
2001-01-06,0.0,0.0,3.91
2001-01-07,0.0,0.0,3.91
2001-01-08,0.0,0.0,3.9
2001-01-09,0.0,0.0,3.89
2001-01-10,0.0,0.0,3.91
2001-01-11,0.0,0.0,3.93
2001-01-12,0.0,0.0,3.95
2001-01-13,0.0,0.0,3.97
2001-01-14,0.0,0.0,3.99
2001-01-15,0.0,0.0,4.01
2001-01-16,0.0,0.0,4.03
2001-01-17,0.0,0.0,4.05
2001-01-18,0.0,0.0,4.03
2001-01-19,0.0,0.0,4.02
2001-01-20,0.0,0.0,4.01
2001-01-21,0.0,0.0,4.0
2001-01-22,0.0,0.0,3.98
2001-01-23,0.0,0.0,3.97
2001-01-24,0.0,0.0,3.96
2001-01-25,0.0,0.0,3.95
2001-01-26,0.0,0.0,3.95
2001-01-27,0.0,0.0,3.95
2001-01-28,0.0,0.0,3.95
2001-01-29,0.0,0.0,3.95
2001-01-30,0.0,0.0,3.95
2001-01-31,0.0,0.0,3.96
2001-02-01,0.0,0.0,3.96
2001-02-02,0.0,0.0,3.96
2001-02-03,0.0,0.0,3.95
2001-02-04,0.0,0.0,3.93
2001-02-05,0.0,0.0,3.92
2001-02-06,0.0,0.0,3.91
2001-02-07,0.0,0.0,3.9
2001-02-08,0.0,0.0,3.88
2001-02-09,0.0,0.0,3.87
2001-02-10,0.0,0.0,3.86
2001-02-11,0.0,0.0,3.86
2001-02-12,0.0,0.0,3.86
2001-02-13,0.0,0.0,3.86
2001-02-14,0.0,0.0,3.86
2001-02-15,0.0,0.0,3.86
2001-02-16,0.0,0.0,3.87
2001-02-17,0.0,0.0,3.87
2001-02-18,0.0,0.0,3.87
2001-02-19,0.0,0.0,3.87
2001-02-20,0.0,0.0,3.87
2001-02-21,0.0,0.0,3.87
2001-02-22,0.0,0.0,3.87
2001-02-23,0.0,0.0,3.87
2001-02-24,0.0,0.0,3.87
2001-02-25,0.0,0.0,3.87
2001-02-26,0.0,0.0,3.87
2001-02-27,0.0,0.0,3.87
2001-02-28,0.0,0.0,3.87
2001-03-01,0.0,0.0,3.87
2001-03-02,0.0,0.0,3.86
2001-03-03,0.0,0.0,3.86
2001-03-04,0.0,0.0,3.86
2001-03-05,0.0,0.0,3.86
2001-03-06,0.0,0.0,3.86
2001-03-07,0.0,0.0,3.85
2001-03-08,0.0,0.0,3.84
2001-03-09,0.0,0.0,3.83
2001-03-10,0.0,0.0,3.82
2001-03-11,0.0,0.0,3.81
2001-03-12,0.0,0.0,3.8
2001-03-13,0.0,0.0,3.79
2001-03-14,0.0,0.0,3.78
2001-03-15,0.0,0.0,3.8
2001-03-16,0.0,0.0,3.83
2001-03-17,0.0,0.0,3.85
2001-03-18,0.0,0.0,3.87
2001-03-19,0.0,0.0,3.89
2001-03-20,0.0,0.0,3.91
2001-03-21,0.0,0.0,3.93
2001-03-22,0.0,0.0,3.95
2001-03-23,0.0,0.0,3.96
2001-03-24,0.0,0.0,3.98
2001-03-25,0.0,0.0,3.99
2001-03-26,0.0,0.0,4.0
2001-03-27,0.0,0.0,4.02
2001-03-28,0.0,0.0,4.03
2001-03-29,0.0,0.0,4.04
2001-03-30,0.0,0.0,4.06
2001-03-31,0.0,0.0,4.05
2001-04-01,1.2,1.2,4.03
2001-04-02,1.24,1.18,4.02
2001-04-03,1.28,1.15,4.01
2001-04-04,1.32,1.12,3.99
2001-04-05,1.35,1.1,3.98
2001-04-06,1.39,1.08,3.97
2001-04-07,1.43,1.05,3.96
2001-04-08,1.37,1.03,3.94
2001-04-09,1.31,1.01,3.93
2001-04-10,1.25,0.99,3.91
2001-04-11,1.18,0.97,3.89
2001-04-12,1.12,0.95,3.88
2001-04-13,1.06,0.92,3.86
2001-04-14,1.0,0.9,3.85
2001-04-15,0.94,0.88,3.83
2001-04-16,1.06,0.96,3.87
2001-04-17,1.19,1.05,3.91
2001-04-18,1.31,1.13,3.95
2001-04-19,1.44,1.21,3.98
2001-04-20,1.57,1.29,4.02
2001-04-21,1.69,1.37,4.06
2001-04-22,1.82,1.45,4.09
2001-04-23,1.94,1.53,4.13
2001-04-24,1.77,1.42,4.07
2001-04-25,1.61,1.3,4.01
2001-04-26,1.44,1.18,3.95
2001-04-27,1.27,1.07,3.89
2001-04-28,1.11,0.95,3.83
2001-04-29,0.94,0.83,3.77
2001-04-30,0.77,0.72,3.71
2001-05-01,0.61,0.6,3.66
2001-05-02,0.81,0.84,3.72
2001-05-03,1.01,1.07,3.79
2001-05-04,1.22,1.31,3.86
2001-05-05,1.42,1.54,3.93
2001-05-06,1.63,1.78,4.0
2001-05-07,1.83,2.01,4.07
2001-05-08,2.04,2.25,4.14
2001-05-09,2.24,2.48,4.21
2001-05-10,2.28,2.57,4.22
2001-05-11,2.32,2.65,4.23
2001-05-12,2.35,2.74,4.24
2001-05-13,2.39,2.82,4.25
2001-05-14,2.43,2.91,4.26
2001-05-15,2.47,3.0,4.27
2001-05-16,2.5,3.08,4.28
2001-05-17,2.54,3.17,4.29
2001-05-18,2.65,3.32,4.33
2001-05-19,2.75,3.47,4.37
2001-05-20,2.85,3.62,4.4
2001-05-21,2.96,3.77,4.44
2001-05-22,3.06,3.92,4.48
2001-05-23,3.17,4.07,4.52
2001-05-24,3.27,4.22,4.55
2001-05-25,3.38,4.37,4.59
2001-05-26,3.32,4.29,4.56
2001-05-27,3.26,4.2,4.53
2001-05-28,3.2,4.12,4.5
2001-05-29,3.14,4.04,4.47
2001-05-30,3.08,3.96,4.44
2001-05-31,3.02,3.88,4.41
2001-06-01,2.96,3.8,4.38
2001-06-02,2.9,3.72,4.35
2001-06-03,2.92,3.8,4.36
2001-06-04,2.94,3.89,4.37
2001-06-05,2.96,3.97,4.38
2001-06-06,2.98,4.06,4.39
2001-06-07,3.0,4.14,4.39
2001-06-08,3.02,4.23,4.4
2001-06-09,3.04,4.31,4.41
2001-06-10,3.07,4.4,4.42
2001-06-11,2.99,4.38,4.44
2001-06-12,2.92,4.36,4.45
2001-06-13,2.85,4.34,4.47
2001-06-14,2.78,4.32,4.49
2001-06-15,2.71,4.3,4.5
2001-06-16,2.64,4.28,4.52
2001-06-17,2.57,4.25,4.54
2001-06-18,2.5,4.23,4.56
2001-06-19,2.49,4.22,4.53
2001-06-20,2.48,4.2,4.51
2001-06-21,2.46,4.19,4.49
2001-06-22,2.45,4.18,4.47
2001-06-23,2.44,4.16,4.45
2001-06-24,2.43,4.15,4.43
2001-06-25,2.42,4.13,4.41
2001-06-26,2.41,4.12,4.39
2001-06-27,2.39,4.07,4.4
2001-06-28,2.37,4.03,4.41
2001-06-29,2.35,3.98,4.42
2001-06-30,2.33,3.93,4.43
2001-07-01,2.31,3.89,4.44
2001-07-02,2.29,3.84,4.45
2001-07-03,2.27,3.8,4.46
2001-07-04,2.25,3.75,4.47
2001-07-05,2.24,3.73,4.46
2001-07-06,2.23,3.7,4.45
2001-07-07,2.21,3.68,4.45
2001-07-08,2.2,3.66,4.44
2001-07-09,2.19,3.64,4.43
2001-07-10,2.18,3.61,4.42
2001-07-11,2.17,3.59,4.41
2001-07-12,2.16,3.57,4.41
2001-07-13,2.16,3.39,4.38
2001-07-14,2.16,3.22,4.35
2001-07-15,2.16,3.05,4.32
2001-07-16,2.16,2.88,4.3
2001-07-17,2.16,2.7,4.27
2001-07-18,2.16,2.53,4.24
2001-07-19,2.16,2.36,4.21
2001-07-20,2.17,2.18,4.19
2001-07-21,2.25,2.47,4.23
2001-07-22,2.33,2.75,4.27
2001-07-23,2.4,3.04,4.31
2001-07-24,2.48,3.32,4.35
2001-07-25,2.56,3.61,4.39
2001-07-26,2.64,3.9,4.44
2001-07-27,2.72,4.18,4.48
2001-07-28,2.8,4.47,4.52
2001-07-29,2.74,4.36,4.49
2001-07-30,2.68,4.25,4.47
2001-07-31,2.62,4.14,4.44
2001-08-01,2.56,4.03,4.41
2001-08-02,2.5,3.91,4.39
2001-08-03,2.44,3.8,4.36
2001-08-04,2.37,3.69,4.33
2001-08-05,2.31,3.58,4.31
2001-08-06,2.3,3.56,4.33
2001-08-07,2.3,3.55,4.35
2001-08-08,2.29,3.53,4.37
2001-08-09,2.28,3.51,4.39
2001-08-10,2.27,3.49,4.41
2001-08-11,2.26,3.47,4.43
2001-08-12,2.26,3.45,4.45
2001-08-13,2.25,3.43,4.47
2001-08-14,2.2,3.21,4.44
2001-08-15,2.16,2.98,4.41
2001-08-16,2.12,2.76,4.38
2001-08-17,2.07,2.53,4.35
2001-08-18,2.03,2.31,4.32
2001-08-19,1.99,2.08,4.29
2001-08-20,1.94,1.86,4.26
2001-08-21,1.9,1.63,4.23
2001-08-22,1.94,1.95,4.28
2001-08-23,1.99,2.28,4.33
2001-08-24,2.03,2.6,4.37
2001-08-25,2.07,2.92,4.42
2001-08-26,2.12,3.24,4.46
2001-08-27,2.16,3.56,4.51
2001-08-28,2.2,3.88,4.56
2001-08-29,2.25,4.2,4.6
2001-08-30,2.19,4.04,4.56
2001-08-31,2.13,3.88,4.52
2001-09-01,2.08,3.71,4.48
2001-09-02,2.02,3.55,4.43
2001-09-03,1.96,3.39,4.39
2001-09-04,1.91,3.22,4.35
2001-09-05,1.85,3.06,4.31
2001-09-06,1.79,2.9,4.27
2001-09-07,1.82,2.96,4.28
2001-09-08,1.84,3.01,4.3
2001-09-09,1.87,3.07,4.32
2001-09-10,1.89,3.12,4.33
2001-09-11,1.91,3.18,4.35
2001-09-12,1.94,3.24,4.37
2001-09-13,1.96,3.29,4.38
2001-09-14,1.99,3.35,4.4
2001-09-15,1.85,3.05,4.33
2001-09-16,1.71,2.75,4.26
2001-09-17,1.57,2.44,4.19
2001-09-18,1.43,2.14,4.11
2001-09-19,1.29,1.84,4.04
2001-09-20,1.15,1.54,3.97
2001-09-21,1.01,1.24,3.9
2001-09-22,0.87,0.93,3.83
2001-09-23,0.94,1.12,3.88
2001-09-24,1.02,1.3,3.92
2001-09-25,1.09,1.49,3.97
2001-09-26,1.16,1.68,4.02
2001-09-27,1.23,1.86,4.06
2001-09-28,1.3,2.05,4.11
2001-09-29,1.37,2.23,4.16
2001-09-30,1.45,2.42,4.2
2001-10-01,1.46,2.38,4.21
2001-10-02,1.46,2.33,4.21
2001-10-03,1.47,2.29,4.22
2001-10-04,1.48,2.25,4.22
2001-10-05,1.49,2.21,4.23
2001-10-06,1.5,2.17,4.24
2001-10-07,1.51,2.12,4.24
2001-10-08,1.52,2.08,4.25
2001-10-09,1.49,2.06,4.24
2001-10-10,1.45,2.04,4.23
2001-10-11,1.42,2.01,4.22
2001-10-12,1.39,1.99,4.22
2001-10-13,1.35,1.97,4.21
2001-10-14,1.32,1.95,4.2
2001-10-15,1.28,1.92,4.2
2001-10-16,1.25,1.9,4.19
2001-10-17,1.21,1.81,4.17
2001-10-18,1.16,1.72,4.15
2001-10-19,1.12,1.62,4.13
2001-10-20,1.08,1.53,4.12
2001-10-21,1.04,1.44,4.1
2001-10-22,1.0,1.35,4.08
2001-10-23,0.95,1.26,4.06
2001-10-24,0.91,1.17,4.04
2001-10-25,0.89,1.18,4.04
2001-10-26,0.88,1.18,4.03
2001-10-27,0.86,1.19,4.02
2001-10-28,0.84,1.2,4.01
2001-10-29,0.83,1.21,4.0
2001-10-30,0.81,1.22,3.99
2001-10-31,0.79,1.23,3.98
2001-11-01,0.0,0.0,3.97
2001-11-02,0.0,0.0,3.99
2001-11-03,0.0,0.0,4.01
2001-11-04,0.0,0.0,4.03
2001-11-05,0.0,0.0,4.05
2001-11-06,0.0,0.0,4.07
2001-11-07,0.0,0.0,4.1
2001-11-08,0.0,0.0,4.12
2001-11-09,0.0,0.0,4.14
2001-11-10,0.0,0.0,4.14
2001-11-11,0.0,0.0,4.15
2001-11-12,0.0,0.0,4.16
2001-11-13,0.0,0.0,4.17
2001-11-14,0.0,0.0,4.17
2001-11-15,0.0,0.0,4.18
2001-11-16,0.0,0.0,4.19
2001-11-17,0.0,0.0,4.19
2001-11-18,0.0,0.0,4.2
2001-11-19,0.0,0.0,4.21
2001-11-20,0.0,0.0,4.22
2001-11-21,0.0,0.0,4.23
2001-11-22,0.0,0.0,4.24
2001-11-23,0.0,0.0,4.25
2001-11-24,0.0,0.0,4.26
2001-11-25,0.0,0.0,4.27
2001-11-26,0.0,0.0,4.25
2001-11-27,0.0,0.0,4.24
2001-11-28,0.0,0.0,4.23
2001-11-29,0.0,0.0,4.21
2001-11-30,0.0,0.0,4.2
2001-12-01,0.0,0.0,4.18
2001-12-02,0.0,0.0,4.17
2001-12-03,0.0,0.0,4.15
2001-12-04,0.0,0.0,4.15
2001-12-05,0.0,0.0,4.15
2001-12-06,0.0,0.0,4.14
2001-12-07,0.0,0.0,4.14
2001-12-08,0.0,0.0,4.14
2001-12-09,0.0,0.0,4.13
2001-12-10,0.0,0.0,4.13
2001-12-11,0.0,0.0,4.12
2001-12-12,0.0,0.0,4.12
2001-12-13,0.0,0.0,4.11
2001-12-14,0.0,0.0,4.1
2001-12-15,0.0,0.0,4.09
2001-12-16,0.0,0.0,4.08
2001-12-17,0.0,0.0,4.07
2001-12-18,0.0,0.0,4.06
2001-12-19,0.0,0.0,4.06
2001-12-20,0.0,0.0,4.06
2001-12-21,0.0,0.0,4.07
2001-12-22,0.0,0.0,4.07
2001-12-23,0.0,0.0,4.08
2001-12-24,0.0,0.0,4.08
2001-12-25,0.0,0.0,4.09
2001-12-26,0.0,0.0,4.09
2001-12-27,0.0,0.0,4.1
2001-12-28,0.0,0.0,4.09
2001-12-29,0.0,0.0,4.08
2001-12-30,0.0,0.0,4.07
2001-12-31,0.0,0.0,4.06
2002-01-01,0.0,0.0,4.05
2002-01-02,0.0,0.0,4.04
2002-01-03,0.0,0.0,4.03
